Upin_00000325	XLOC_000464	XLOC_000464
Upin_00000840	XLOC_000464	XLOC_000464
Upin_00000841	XLOC_000464	XLOC_000464
Upin_00000842	XLOC_000465	XLOC_000465
Upin_00000327	XLOC_000466	XLOC_000466
Upin_00000843	XLOC_000467	XLOC_000467
Upin_00000328	XLOC_000468	XLOC_000468
Upin_00000844	XLOC_000468	XLOC_000468
Upin_00000099	XLOC_000140	XLOC_000140
Upin_00000580	XLOC_000140	XLOC_000140
Upin_00000581	XLOC_000141	XLOC_000141
Upin_00000845	XLOC_000469	XLOC_000469
Upin_00000329	XLOC_000470	XLOC_000470
Upin_00000582	XLOC_000142	XLOC_000142
Upin_00000330	XLOC_000471	XLOC_000471
Upin_00000583	XLOC_000143	XLOC_000143
Upin_00000331	XLOC_000472	XLOC_000472
Upin_00000847	XLOC_000472	XLOC_000472
Upin_00000848	XLOC_000472	XLOC_000472
Upin_00000849	XLOC_000472	XLOC_000472
Upin_00000846	XLOC_000473	XLOC_000473
Upin_00000100	XLOC_000144	XLOC_000144
Upin_00000585	XLOC_000145	XLOC_000145
Upin_00000101	XLOC_000146	XLOC_000146
Upin_00000332	XLOC_000474	XLOC_000474
Upin_00000102	XLOC_000147	XLOC_000147
Upin_00000586	XLOC_000147	XLOC_000147
Upin_00000333	XLOC_000476	XLOC_000476
Upin_00000103	XLOC_000148	XLOC_000148
Upin_00000587	XLOC_000148	XLOC_000148
Upin_00000334	XLOC_000477	XLOC_000477
Upin_00000851	XLOC_000477	XLOC_000477
Upin_00000852	XLOC_000477	XLOC_000477
Upin_00000588	XLOC_000149	XLOC_000149
Upin_00000335	XLOC_000478	XLOC_000478
Upin_00000104	XLOC_000150	XLOC_000150
Upin_00000105	XLOC_000151	XLOC_000151
Upin_00000853	XLOC_000479	XLOC_000479
Upin_00000106	XLOC_000152	XLOC_000152
Upin_00000589	XLOC_000153	XLOC_000153
Upin_00000854	XLOC_000480	XLOC_000480
Upin_00000337	XLOC_000481	XLOC_000481
Upin_00000107	XLOC_000154	XLOC_000154
Upin_00000590	XLOC_000154	XLOC_000154
Upin_00000591	XLOC_000154	XLOC_000154
Upin_00000108	XLOC_000155	XLOC_000155
Upin_00000592	XLOC_000156	XLOC_000156
Upin_00000338	XLOC_000482	XLOC_000482
Upin_00000855	XLOC_000483	XLOC_000483
Upin_00000856	XLOC_000484	XLOC_000484
Upin_00000857	XLOC_000485	XLOC_000485
Upin_00000593	XLOC_000157	XLOC_000157
Upin_00000340	XLOC_000486	XLOC_000486
Upin_00000859	XLOC_000486	XLOC_000486
Upin_00000860	XLOC_000486	XLOC_000486
Upin_00000109	XLOC_000158	XLOC_000158
Upin_00000110	XLOC_000159	XLOC_000159
Upin_00000594	XLOC_000159	XLOC_000159
Upin_00000341	XLOC_000487	XLOC_000487
Upin_00000595	XLOC_000160	XLOC_000160
