gene_id	gene_name	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH1_rep1	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH3_rep3	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH4_rep4
Ddudresnayi_g29014	Ddudresnayi_g29014	1125.171443	1127.630752	1045.536017
Ddudresnayi_g29015	Ddudresnayi_g29015	3.940467	2.677425	2.397862
Ddudresnayi_g29016	Ddudresnayi_g29016	6.261197	4.889781	6.558136
Ddudresnayi_g29017	Ddudresnayi_g29017	1.991211	2.297726	1.926654
Ddudresnayi_g29018	Ddudresnayi_g29018	0.370809	0.544237	0.761491
Ddudresnayi_g29019	Ddudresnayi_g29019	0.389851	1.525361	0.685954
Ddudresnayi_g29020	Ddudresnayi_g29020	0.192491	0	0.500109
Ddudresnayi_g29021	Ddudresnayi_g29021	0.38019	0	0.483121
Ddudresnayi_g29022	Ddudresnayi_g29022	0	0.399935	0.357613
Ddudresnayi_g29023	Ddudresnayi_g29023	0.431509	0	0.363589
Ddudresnayi_g29024	Ddudresnayi_g29024	0.649575	0.478292	0.370825
Ddudresnayi_g29025	Ddudresnayi_g29025	6.559195	10.017991	5.332189
Ddudresnayi_g29026	Ddudresnayi_g29026	0	0	0
Ddudresnayi_g29027	Ddudresnayi_g29027	0	0	0
Ddudresnayi_g29028	Ddudresnayi_g29028	12.653615	11.346255	9.83593
Ddudresnayi_g29029	Ddudresnayi_g29029	16.203037	20.372317	15.19464
Ddudresnayi_g29030	Ddudresnayi_g29030	25.61409	31.265396	23.980003
Ddudresnayi_g29031	Ddudresnayi_g29031	18.987138	11.685577	11.004133
Ddudresnayi_g29032	Ddudresnayi_g29032	6.63993	7.521829	5.215923
Ddudresnayi_g29034	Ddudresnayi_g29034	27.498018	23.324713	28.485881
Ddudresnayi_g29036	Ddudresnayi_g29036	11.347406	11.99005	11.115023
Ddudresnayi_g29037	Ddudresnayi_g29037	1.017017	1.004669	1.541251
Ddudresnayi_g29038	Ddudresnayi_g29038	14.47246	5.461081	14.601967
Ddudresnayi_g29039	Ddudresnayi_g29039	0.898711	0.78101	0.919199
Ddudresnayi_g29041	Ddudresnayi_g29041	20.19467	18.299139	17.193325
Ddudresnayi_g29042	Ddudresnayi_g29042	0.09431	0	0.041659
Ddudresnayi_g29043	Ddudresnayi_g29043	0	0.021419	0.012861
Ddudresnayi_g29044	Ddudresnayi_g29044	0	0	0
Ddudresnayi_g29045	Ddudresnayi_g29045	2.255986	2.293187	1.655417
Ddudresnayi_g29047	Ddudresnayi_g29047	10.895784	9.254706	7.499094
Ddudresnayi_g29048	Ddudresnayi_g29048	65.289127	78.205975	70.774424
Ddudresnayi_g29049	Ddudresnayi_g29049	8.01406	6.797728	5.753366
Ddudresnayi_g29050	Ddudresnayi_g29050	68.801766	67.869254	53.696692
Ddudresnayi_g29051	Ddudresnayi_g29051	0	0	0
Ddudresnayi_g29052	Ddudresnayi_g29052	0	0	0
Ddudresnayi_g29053	Ddudresnayi_g29053	6.039185	8.744252	5.406121
Ddudresnayi_g29054	Ddudresnayi_g29054	8.469433	11.931747	11.677328
Ddudresnayi_g29056	Ddudresnayi_g29056	15.159059	20.536639	16.204327
Ddudresnayi_g29057	Ddudresnayi_g29057	24.761694	27.052259	21.041229
Ddudresnayi_g29058	Ddudresnayi_g29058	2.79083	4.747021	2.316217
Ddudresnayi_g29059	Ddudresnayi_g29059	6.568164	6.987518	5.91973
Ddudresnayi_g29060	Ddudresnayi_g29060	4.943056	6.189485	3.478334
Ddudresnayi_g29061	Ddudresnayi_g29061	14.691361	18.981539	13.14326
Ddudresnayi_g29062	Ddudresnayi_g29062	37.209855	33.323141	34.462862
Ddudresnayi_g29063	Ddudresnayi_g29063	290.673058	346.739888	287.758225
Ddudresnayi_g29064	Ddudresnayi_g29064	172.464813	165.708569	151.706534
Ddudresnayi_g29065	Ddudresnayi_g29065	131.484535	149.572471	135.229407
Ddudresnayi_g29066	Ddudresnayi_g29066	143.113971	137.836527	125.429128
Ddudresnayi_g29067	Ddudresnayi_g29067	0	0	0
Ddudresnayi_g29068	Ddudresnayi_g29068	4.346788	2.578863	3.076367
Ddudresnayi_g29069	Ddudresnayi_g29069	6.567255	9.011574	6.327029
Ddudresnayi_g29070	Ddudresnayi_g29070	0	0.402085	0.119841
Ddudresnayi_g29071	Ddudresnayi_g29071	0	0	0
Ddudresnayi_g29072	Ddudresnayi_g29072	2.520008	3.694995	3.037824
Ddudresnayi_g29073	Ddudresnayi_g29073	48.467012	58.569165	49.598233
Ddudresnayi_g29074	Ddudresnayi_g29074	29.455167	27.695926	35.903702
Ddudresnayi_g29075	Ddudresnayi_g29075	13.02237	17.678535	15.8393
Ddudresnayi_g29076	Ddudresnayi_g29076	0	0	0
Ddudresnayi_g29078	Ddudresnayi_g29078	0.152477	0.443706	0.530798
Ddudresnayi_g29079	Ddudresnayi_g29079	0	0	0.49155
Ddudresnayi_g29080	Ddudresnayi_g29080	1436.690798	1217.781454	1411.214954
Ddudresnayi_g29081	Ddudresnayi_g29081	11.591679	13.243752	9.711926
Ddudresnayi_g29082	Ddudresnayi_g29082	291.745432	287.246704	288.38812
Ddudresnayi_g29084	Ddudresnayi_g29084	33.814566	26.045037	28.110493
Ddudresnayi_g29085	Ddudresnayi_g29085	8.98647	12.480602	8.201416
Ddudresnayi_g29087	Ddudresnayi_g29087	4.299826	3.312561	5.917078
Ddudresnayi_g29088	Ddudresnayi_g29088	3.717162	4.368042	4.453963
Ddudresnayi_g29089	Ddudresnayi_g29089	6.582161	5.290811	7.274523
Ddudresnayi_g29090	Ddudresnayi_g29090	0	0	0
Ddudresnayi_g29091	Ddudresnayi_g29091	0	0	0
Ddudresnayi_g29092	Ddudresnayi_g29092	0	0	0
Ddudresnayi_g29093	Ddudresnayi_g29093	8.967354	11.596382	8.939445
Ddudresnayi_g29094	Ddudresnayi_g29094	121.326589	105.402807	104.103395
Ddudresnayi_g29095	Ddudresnayi_g29095	111.950642	116.437636	139.582576
Ddudresnayi_g29096	Ddudresnayi_g29096	2.743088	2.787499	2.320912
Ddudresnayi_g29097	Ddudresnayi_g29097	5.107113	5.456122	2.969898
Ddudresnayi_g29098	Ddudresnayi_g29098	9.68711	12.010838	7.541739
Ddudresnayi_g291	Ddudresnayi_g291	18.078895	18.153196	13.900914
Ddudresnayi_g29100	Ddudresnayi_g29100	196.200005	251.222635	162.743533
Ddudresnayi_g29101	Ddudresnayi_g29101	29.043368	32.54839	23.553399
Ddudresnayi_g29102	Ddudresnayi_g29102	47.897462	50.156192	33.813787
Ddudresnayi_g29103	Ddudresnayi_g29103	9.261285	5.915335	9.381423
Ddudresnayi_g29104	Ddudresnayi_g29104	3.154496	3.934946	2.680716
Ddudresnayi_g29105	Ddudresnayi_g29105	7.695646	7.67225	6.061559
Ddudresnayi_g29106	Ddudresnayi_g29106	23.727716	21.856943	18.061865
Ddudresnayi_g29107	Ddudresnayi_g29107	3.329189	2.817271	2.211441
Ddudresnayi_g29108	Ddudresnayi_g29108	0.29346	0.854436	0.958414
Ddudresnayi_g29109	Ddudresnayi_g29109	2.812909	0	1.15833
Ddudresnayi_g29110	Ddudresnayi_g29110	25.664537	30.096727	22.506239
Ddudresnayi_g29111	Ddudresnayi_g29111	1.905741	3.24009	1.942143
Ddudresnayi_g29112	Ddudresnayi_g29112	9.987412	9.968087	8.350862
Ddudresnayi_g29113	Ddudresnayi_g29113	16.440096	24.001814	18.00442
Ddudresnayi_g29115	Ddudresnayi_g29115	222.616848	235.888708	196.733317
Ddudresnayi_g29116	Ddudresnayi_g29116	0.186807	0	0.180346
Ddudresnayi_g29117	Ddudresnayi_g29117	80.160081	79.521099	73.105623
Ddudresnayi_g29118	Ddudresnayi_g29118	0	0	0
Ddudresnayi_g29119	Ddudresnayi_g29119	13.490841	16.331677	13.3071
Ddudresnayi_g29120	Ddudresnayi_g29120	0.026652	0	0.01178
Ddudresnayi_g29121	Ddudresnayi_g29121	0	0	0.012091
Ddudresnayi_g29122	Ddudresnayi_g29122	89.147145	93.978564	81.257632
Ddudresnayi_g29123	Ddudresnayi_g29123	91.202724	103.2221	98.046462
Ddudresnayi_g29124	Ddudresnayi_g29124	0.336094	0.098606	0.443402
Ddudresnayi_g29126	Ddudresnayi_g29126	1.040667	0.625716	0.771585
Ddudresnayi_g29128	Ddudresnayi_g29128	66.060881	78.352558	50.533838
Ddudresnayi_g29129	Ddudresnayi_g29129	20.375956	16.991629	19.219174
Ddudresnayi_g29130	Ddudresnayi_g29130	0.311967	0.457162	0.274014
Ddudresnayi_g29131	Ddudresnayi_g29131	0	0	0
Ddudresnayi_g29132	Ddudresnayi_g29132	10.965632	13.106251	10.561491
Ddudresnayi_g29133	Ddudresnayi_g29133	8.46814	10.681762	9.016912
Ddudresnayi_g29134	Ddudresnayi_g29134	2.281139	3.790191	2.898728
Ddudresnayi_g29135	Ddudresnayi_g29135	10.067583	9.913179	9.452894
Ddudresnayi_g29136	Ddudresnayi_g29136	31.690888	28.004893	24.835309
Ddudresnayi_g29137	Ddudresnayi_g29137	134.032855	134.492338	112.5529
Ddudresnayi_g29138	Ddudresnayi_g29138	59.921575	64.555815	52.617417
Ddudresnayi_g29139	Ddudresnayi_g29139	59.504212	67.835373	77.403563
Ddudresnayi_g29140	Ddudresnayi_g29140	46.345195	36.293144	43.615736
Ddudresnayi_g29141	Ddudresnayi_g29141	31.053531	33.04393	24.713447
Ddudresnayi_g29142	Ddudresnayi_g29142	0	0	0
Ddudresnayi_g29143	Ddudresnayi_g29143	0.581264	0.812935	0
Ddudresnayi_g29144	Ddudresnayi_g29144	7.79338	10.123169	8.465893
Ddudresnayi_g29145	Ddudresnayi_g29145	5.0016	5.072505	3.561828
Ddudresnayi_g29146	Ddudresnayi_g29146	3.301673	7.914052	4.364207
Ddudresnayi_g29147	Ddudresnayi_g29147	0	0	0
Ddudresnayi_g29149	Ddudresnayi_g29149	1.807832	1.15515	0.543477
Ddudresnayi_g29150	Ddudresnayi_g29150	0	0	0.089371
Ddudresnayi_g29151	Ddudresnayi_g29151	17.598231	19.915407	18.137643
Ddudresnayi_g29152	Ddudresnayi_g29152	29.692833	37.363103	29.784691
Ddudresnayi_g29153	Ddudresnayi_g29153	4.302787	11.041214	5.080127
Ddudresnayi_g29155	Ddudresnayi_g29155	16.887979	21.584427	17.312989
Ddudresnayi_g29156	Ddudresnayi_g29156	41.897544	58.12303	52.427387
Ddudresnayi_g29157	Ddudresnayi_g29157	53.667404	41.563141	49.550362
Ddudresnayi_g29159	Ddudresnayi_g29159	21.550821	26.404762	25.395998
Ddudresnayi_g29161	Ddudresnayi_g29161	5.996716	6.644804	4.59828
Ddudresnayi_g29162	Ddudresnayi_g29162	0.986167	3.344232	2.142502
Ddudresnayi_g29163	Ddudresnayi_g29163	2.476942	3.152746	2.357082
Ddudresnayi_g29164	Ddudresnayi_g29164	1.858162	2.397072	1.92676
Ddudresnayi_g29165	Ddudresnayi_g29165	4.90947	5.375059	3.952129
Ddudresnayi_g29166	Ddudresnayi_g29166	10.828025	9.073809	7.318676
Ddudresnayi_g29167	Ddudresnayi_g29167	107.000531	109.025131	85.745477
Ddudresnayi_g29169	Ddudresnayi_g29169	32.280768	29.846226	37.427855
Ddudresnayi_g2917	Ddudresnayi_g2917	0	0	0
Ddudresnayi_g29170	Ddudresnayi_g29170	0.04326	0	0.019081
Ddudresnayi_g29171	Ddudresnayi_g29171	0	0	0
Ddudresnayi_g29172	Ddudresnayi_g29172	0	0	0
Ddudresnayi_g29173	Ddudresnayi_g29173	0	0	0
Ddudresnayi_g29174	Ddudresnayi_g29174	4.806763	5.021661	3.652808
Ddudresnayi_g29176	Ddudresnayi_g29176	50.03901	47.584097	50.680386
Ddudresnayi_g29177	Ddudresnayi_g29177	63.6392	67.95458	68.776595
Ddudresnayi_g29178	Ddudresnayi_g29178	0	0	0
Ddudresnayi_g29179	Ddudresnayi_g29179	39.65063	39.775186	34.265861
Ddudresnayi_g2918	Ddudresnayi_g2918	7.500192	8.218274	8.167511
Ddudresnayi_g29180	Ddudresnayi_g29180	139.999258	123.961816	143.83373
Ddudresnayi_g29182	Ddudresnayi_g29182	211.920213	233.88504	234.250298
Ddudresnayi_g29183	Ddudresnayi_g29183	459.049201	490.511868	417.672874
Ddudresnayi_g29184	Ddudresnayi_g29184	0	0	0.175159
Ddudresnayi_g29185	Ddudresnayi_g29185	68.811718	65.28921	60.321706
Ddudresnayi_g29186	Ddudresnayi_g29186	75.30483	93.483819	67.459919
Ddudresnayi_g29187	Ddudresnayi_g29187	84.283954	75.586909	97.94662
Ddudresnayi_g29188	Ddudresnayi_g29188	36.184835	51.530568	39.637936
Ddudresnayi_g29189	Ddudresnayi_g29189	53.722664	56.441073	49.113436
Ddudresnayi_g29190	Ddudresnayi_g29190	34.614571	34.01755	27.348833
Ddudresnayi_g29191	Ddudresnayi_g29191	100.311084	115.607722	77.41234
Ddudresnayi_g29192	Ddudresnayi_g29192	39.27844	45.116936	33.80303
Ddudresnayi_g29193	Ddudresnayi_g29193	7.959377	11.924657	8.971432
Ddudresnayi_g29195	Ddudresnayi_g29195	9.835224	9.682565	8.349893
Ddudresnayi_g29196	Ddudresnayi_g29196	32.557837	38.310588	34.909334
Ddudresnayi_g292	Ddudresnayi_g292	18.450463	21.72702	17.523361
Ddudresnayi_g29200	Ddudresnayi_g29200	28.652712	32.760346	31.662889
Ddudresnayi_g29201	Ddudresnayi_g29201	15.742207	21.063588	15.509179
Ddudresnayi_g29202	Ddudresnayi_g29202	4.025031	2.92755	2.087701
Ddudresnayi_g29203	Ddudresnayi_g29203	29.735165	36.76443	26.703752
Ddudresnayi_g29206	Ddudresnayi_g29206	44.13294	40.095843	39.067614
Ddudresnayi_g29207	Ddudresnayi_g29207	24.346488	26.8852	22.170478
Ddudresnayi_g29208	Ddudresnayi_g29208	1.337481	1.83442	1.351324
Ddudresnayi_g29209	Ddudresnayi_g29209	0	0.078125	0
Ddudresnayi_g29210	Ddudresnayi_g29210	10.607726	8.695951	10.066211
Ddudresnayi_g29211	Ddudresnayi_g29211	68.480189	83.800304	82.003124
Ddudresnayi_g29212	Ddudresnayi_g29212	8.130785	9.942406	7.609733
Ddudresnayi_g29214	Ddudresnayi_g29214	80.53293	105.71728	80.231771
Ddudresnayi_g29215	Ddudresnayi_g29215	87.233388	99.823285	78.052182
Ddudresnayi_g29216	Ddudresnayi_g29216	0.696707	0.335351	0.300223
Ddudresnayi_g29217	Ddudresnayi_g29217	18.786299	17.543972	14.025588
Ddudresnayi_g29218	Ddudresnayi_g29218	6.765428	13.752408	7.546997
Ddudresnayi_g29219	Ddudresnayi_g29219	11.438625	13.791193	16.837315
Ddudresnayi_g29220	Ddudresnayi_g29220	32.120218	29.542372	29.402163
Ddudresnayi_g29222	Ddudresnayi_g29222	0	0	0
Ddudresnayi_g29223	Ddudresnayi_g29223	23.460874	26.514744	18.060509
Ddudresnayi_g29224	Ddudresnayi_g29224	0	0	1.151377
Ddudresnayi_g29225	Ddudresnayi_g29225	0	0	0
Ddudresnayi_g29226	Ddudresnayi_g29226	0.613534	0.224799	0.437921
Ddudresnayi_g29227	Ddudresnayi_g29227	14.757398	27.299661	21.976954
Ddudresnayi_g29228	Ddudresnayi_g29228	0	0	0
Ddudresnayi_g29229	Ddudresnayi_g29229	182.835392	196.107562	167.063922
Ddudresnayi_g29231	Ddudresnayi_g29231	20.617573	19.532643	23.741078
Ddudresnayi_g29233	Ddudresnayi_g29233	80.684636	67.920417	76.501425
Ddudresnayi_g29234	Ddudresnayi_g29234	22.084602	16.760115	22.867218
Ddudresnayi_g29235	Ddudresnayi_g29235	35.740738	37.440966	31.581772
Ddudresnayi_g29236	Ddudresnayi_g29236	129.384818	148.208515	117.312671
Ddudresnayi_g29237	Ddudresnayi_g29237	0	0	0
Ddudresnayi_g29238	Ddudresnayi_g29238	140.418606	188.862037	148.512161
Ddudresnayi_g29239	Ddudresnayi_g29239	0	0	0
Ddudresnayi_g29240	Ddudresnayi_g29240	0	0.185966	0.111311
Ddudresnayi_g29241	Ddudresnayi_g29241	0	0	0
Ddudresnayi_g29243	Ddudresnayi_g29243	59.250357	50.888686	61.330303
Ddudresnayi_g29244	Ddudresnayi_g29244	188.132801	131.146172	203.704725
Ddudresnayi_g29245	Ddudresnayi_g29245	0	0.192184	0
Ddudresnayi_g29246	Ddudresnayi_g29246	161.797578	157.091776	153.303401
Ddudresnayi_g29247	Ddudresnayi_g29247	79.58703	83.201683	72.995901
Ddudresnayi_g29249	Ddudresnayi_g29249	168.454943	196.790735	175.043902
Ddudresnayi_g29250	Ddudresnayi_g29250	126.366189	107.722661	97.556776
Ddudresnayi_g29251	Ddudresnayi_g29251	217.764982	243.25503	164.417771
Ddudresnayi_g29252	Ddudresnayi_g29252	12.878806	10.591296	12.837625
Ddudresnayi_g29253	Ddudresnayi_g29253	3.268711	1.122786	5.682681
Ddudresnayi_g29254	Ddudresnayi_g29254	22.457071	24.479636	19.795948
Ddudresnayi_g29255	Ddudresnayi_g29255	200.783621	208.136238	162.048164
Ddudresnayi_g29256	Ddudresnayi_g29256	0	0	0
Ddudresnayi_g29257	Ddudresnayi_g29257	142.907261	167.180958	114.663713
Ddudresnayi_g29258	Ddudresnayi_g29258	2.030942	3.757971	5.305928
Ddudresnayi_g29259	Ddudresnayi_g29259	28.49626	25.633117	26.385251
Ddudresnayi_g29260	Ddudresnayi_g29260	12.720046	19.872622	14.329539
Ddudresnayi_g29261	Ddudresnayi_g29261	8.964687	10.462737	7.932136
Ddudresnayi_g29262	Ddudresnayi_g29262	0	0	0.103365
Ddudresnayi_g29263	Ddudresnayi_g29263	14.632419	16.982762	14.109753
Ddudresnayi_g29264	Ddudresnayi_g29264	10.191674	13.302292	20.027207
Ddudresnayi_g29265	Ddudresnayi_g29265	0	0	0
Ddudresnayi_g29266	Ddudresnayi_g29266	0	0	0
Ddudresnayi_g29267	Ddudresnayi_g29267	0.4011	0	0
Ddudresnayi_g29268	Ddudresnayi_g29268	73.138031	83.502558	61.122043
Ddudresnayi_g29269	Ddudresnayi_g29269	0	0	0
Ddudresnayi_g29270	Ddudresnayi_g29270	22.694728	23.083123	19.913925
Ddudresnayi_g29271	Ddudresnayi_g29271	4431.790113	3340.102311	4701.143264
Ddudresnayi_g29272	Ddudresnayi_g29272	74.656414	82.051478	70.959549
Ddudresnayi_g29273	Ddudresnayi_g29273	21.100056	23.339822	18.189048
Ddudresnayi_g29274	Ddudresnayi_g29274	11.527217	14.082381	13.117064
Ddudresnayi_g29275	Ddudresnayi_g29275	0	0	0
Ddudresnayi_g29276	Ddudresnayi_g29276	0	0.522635	0.310965
Ddudresnayi_g29277	Ddudresnayi_g29277	0	0	0
Ddudresnayi_g29278	Ddudresnayi_g29278	4.868312	4.094144	4.625582
Ddudresnayi_g29279	Ddudresnayi_g29279	27.49557	27.382257	28.465686
Ddudresnayi_g29280	Ddudresnayi_g29280	6.062082	10.19342	7.167683
Ddudresnayi_g29281	Ddudresnayi_g29281	4.175421	10.522894	9.413367
Ddudresnayi_g29282	Ddudresnayi_g29282	28.017124	31.07793	31.952826
Ddudresnayi_g29283	Ddudresnayi_g29283	5.423393	9.98646	5.937952
Ddudresnayi_g29284	Ddudresnayi_g29284	62.763442	77.241158	48.335264
Ddudresnayi_g29285	Ddudresnayi_g29285	5.173698	9.619794	5.720651
Ddudresnayi_g29286	Ddudresnayi_g29286	11.2542	8.948673	4.5753
Ddudresnayi_g29287	Ddudresnayi_g29287	12.903176	13.032782	12.840081
Ddudresnayi_g29288	Ddudresnayi_g29288	1.252897	2.20205	1.46629
Ddudresnayi_g29289	Ddudresnayi_g29289	0.981997	1.960196	0.508964
Ddudresnayi_g29290	Ddudresnayi_g29290	7.118827	8.741865	7.291746
Ddudresnayi_g29291	Ddudresnayi_g29291	92.205758	95.619141	64.896221
Ddudresnayi_g29292	Ddudresnayi_g29292	49.447609	50.222461	36.236983
Ddudresnayi_g29293	Ddudresnayi_g29293	3.646274	4.701465	5.02127
Ddudresnayi_g29294	Ddudresnayi_g29294	0	0	0
Ddudresnayi_g29295	Ddudresnayi_g29295	116.480452	128.576441	89.743051
Ddudresnayi_g29296	Ddudresnayi_g29296	95.868299	69.1727	108.560238
Ddudresnayi_g29297	Ddudresnayi_g29297	33.608101	32.708073	32.638721
Ddudresnayi_g29298	Ddudresnayi_g29298	6.618732	5.452056	6.12952
Ddudresnayi_g29299	Ddudresnayi_g29299	16.343557	26.946863	18.71942
Ddudresnayi_g293	Ddudresnayi_g293	739.108924	655.981943	725.208167
Ddudresnayi_g29300	Ddudresnayi_g29300	2.314176	3.919997	2.742601
Ddudresnayi_g29301	Ddudresnayi_g29301	9.948055	17.581184	11.531793
Ddudresnayi_g29302	Ddudresnayi_g29302	16.979178	15.511216	23.911877
Ddudresnayi_g29303	Ddudresnayi_g29303	62.801551	57.318722	55.71368
Ddudresnayi_g29305	Ddudresnayi_g29305	0.182507	0.178594	0.133872
Ddudresnayi_g29306	Ddudresnayi_g29306	50.413561	55.42741	40.018733
Ddudresnayi_g29307	Ddudresnayi_g29307	6.598877	7.80428	5.534686
Ddudresnayi_g29308	Ddudresnayi_g29308	2.769869	4.72591	3.017079
Ddudresnayi_g29310	Ddudresnayi_g29310	5.379078	5.720224	4.288963
Ddudresnayi_g29311	Ddudresnayi_g29311	15.244567	17.353894	13.297629
Ddudresnayi_g29312	Ddudresnayi_g29312	0.117447	0	0
Ddudresnayi_g29313	Ddudresnayi_g29313	12.877513	16.725127	14.924906
Ddudresnayi_g29314	Ddudresnayi_g29314	1.185741	1.629615	1.237363
Ddudresnayi_g29315	Ddudresnayi_g29315	0.459746	0.553151	0.479391
Ddudresnayi_g29316	Ddudresnayi_g29316	5.955226	6.689495	4.85663
Ddudresnayi_g29318	Ddudresnayi_g29318	20.627242	23.880425	19.73646
Ddudresnayi_g29319	Ddudresnayi_g29319	16.77685	16.016639	13.398644
Ddudresnayi_g29320	Ddudresnayi_g29320	6.304364	6.284827	4.727022
Ddudresnayi_g29322	Ddudresnayi_g29322	0.543122	0.158713	0.142572
Ddudresnayi_g29323	Ddudresnayi_g29323	0.064478	0.189222	0.283647
Ddudresnayi_g29324	Ddudresnayi_g29324	22.348889	25.578764	19.998048
Ddudresnayi_g29325	Ddudresnayi_g29325	17.4941	18.459675	17.759952
Ddudresnayi_g29326	Ddudresnayi_g29326	10.90086	16.087238	12.753532
Ddudresnayi_g29327	Ddudresnayi_g29327	4.766034	0	3.872325
Ddudresnayi_g29328	Ddudresnayi_g29328	3.622377	5.160003	4.595185
Ddudresnayi_g29329	Ddudresnayi_g29329	5.853949	5.866438	6.46908
Ddudresnayi_g29330	Ddudresnayi_g29330	47.319574	47.172292	40.079624
Ddudresnayi_g29332	Ddudresnayi_g29332	0	0	0
Ddudresnayi_g29333	Ddudresnayi_g29333	15.723015	17.710848	12.944141
Ddudresnayi_g29334	Ddudresnayi_g29334	0.624941	1.823359	1.910046
Ddudresnayi_g29335	Ddudresnayi_g29335	2.535407	2.415361	1.945779
Ddudresnayi_g29336	Ddudresnayi_g29336	4.820713	8.232823	6.655684
Ddudresnayi_g29337	Ddudresnayi_g29337	3.186733	5.544188	3.693671
Ddudresnayi_g29338	Ddudresnayi_g29338	0.914795	0.874635	0.521066
Ddudresnayi_g29339	Ddudresnayi_g29339	1.012025	0.482352	0.861497
Ddudresnayi_g29340	Ddudresnayi_g29340	20.306902	17.728644	25.552705
Ddudresnayi_g29341	Ddudresnayi_g29341	19.145507	20.522716	18.616316
Ddudresnayi_g29342	Ddudresnayi_g29342	221.748442	250.038185	196.466599
Ddudresnayi_g29343	Ddudresnayi_g29343	148.429185	177.155743	99.808653
Ddudresnayi_g29344	Ddudresnayi_g29344	21.497135	37.878512	18.269047
Ddudresnayi_g29345	Ddudresnayi_g29345	53.847376	67.491304	41.277447
Ddudresnayi_g29347	Ddudresnayi_g29347	92.534793	102.446719	79.026239
Ddudresnayi_g29348	Ddudresnayi_g29348	2.756724	4.713688	3.195398
Ddudresnayi_g29349	Ddudresnayi_g29349	18.619905	22.143499	23.15524
Ddudresnayi_g29350	Ddudresnayi_g29350	6.496396	6.798298	8.503271
Ddudresnayi_g29351	Ddudresnayi_g29351	23.219638	32.341078	28.52083
Ddudresnayi_g29352	Ddudresnayi_g29352	161.808402	167.832119	166.073069
Ddudresnayi_g29353	Ddudresnayi_g29353	133.905681	151.229249	139.464855
Ddudresnayi_g29354	Ddudresnayi_g29354	29.388693	47.008616	38.349396
Ddudresnayi_g29355	Ddudresnayi_g29355	106.104047	96.82805	104.807705
Ddudresnayi_g29356	Ddudresnayi_g29356	0.229021	0.617652	0.252698
Ddudresnayi_g29357	Ddudresnayi_g29357	9.728904	10.30451	8.310784
Ddudresnayi_g29358	Ddudresnayi_g29358	1.523857	1.429849	5.310383
Ddudresnayi_g29359	Ddudresnayi_g29359	2.743367	4.314599	1.07246
Ddudresnayi_g29361	Ddudresnayi_g29361	30.106037	33.621443	28.292527
Ddudresnayi_g29362	Ddudresnayi_g29362	15.566355	14.816367	13.609534
Ddudresnayi_g29363	Ddudresnayi_g29363	32.749755	39.916718	28.748359
Ddudresnayi_g29364	Ddudresnayi_g29364	4.227535	4.062733	3.260037
Ddudresnayi_g29365	Ddudresnayi_g29365	0	0	0
Ddudresnayi_g29366	Ddudresnayi_g29366	44.5762	49.746149	35.687413
Ddudresnayi_g29367	Ddudresnayi_g29367	8.803576	16.990643	11.355681
Ddudresnayi_g29368	Ddudresnayi_g29368	4.692312	6.410266	6.373861
Ddudresnayi_g29369	Ddudresnayi_g29369	4.489458	38.733793	3.636641
Ddudresnayi_g29370	Ddudresnayi_g29370	7.796894	9.629053	5.921936
Ddudresnayi_g29371	Ddudresnayi_g29371	12.206534	15.445774	12.799916
Ddudresnayi_g29372	Ddudresnayi_g29372	12.261885	12.46169	12.618031
Ddudresnayi_g29373	Ddudresnayi_g29373	26.162989	22.800114	27.096117
Ddudresnayi_g29374	Ddudresnayi_g29374	5.463651	1.475311	9.270713
Ddudresnayi_g29375	Ddudresnayi_g29375	9.444084	9.551384	6.43193
Ddudresnayi_g29377	Ddudresnayi_g29377	48.559807	64.843416	45.196013
Ddudresnayi_g29378	Ddudresnayi_g29378	2.147014	0	0.43393
Ddudresnayi_g29379	Ddudresnayi_g29379	10.175625	9.579628	10.399392
Ddudresnayi_g29380	Ddudresnayi_g29380	2.700748	16.189614	2.707139
Ddudresnayi_g29381	Ddudresnayi_g29381	0	0	0
Ddudresnayi_g29382	Ddudresnayi_g29382	10.35398	11.255283	10.460888
Ddudresnayi_g29383	Ddudresnayi_g29383	0	0	0
Ddudresnayi_g29386	Ddudresnayi_g29386	10.296367	7.396555	6.979934
Ddudresnayi_g29387	Ddudresnayi_g29387	10.671481	10.765534	10.438578
Ddudresnayi_g29388	Ddudresnayi_g29388	57.932743	58.471361	57.295282
Ddudresnayi_g29390	Ddudresnayi_g29390	6.470447	5.039121	7.945528
Ddudresnayi_g29391	Ddudresnayi_g29391	1.940819	0.940463	2.108949
Ddudresnayi_g29392	Ddudresnayi_g29392	27.722579	25.50662	25.937036
Ddudresnayi_g29393	Ddudresnayi_g29393	18.628875	16.244016	15.628877
Ddudresnayi_g29394	Ddudresnayi_g29394	421.458966	452.82765	307.745382
Ddudresnayi_g29395	Ddudresnayi_g29395	0.289267	0.631797	0.25199
Ddudresnayi_g29396	Ddudresnayi_g29396	0	0	0.139721
Ddudresnayi_g29397	Ddudresnayi_g29397	11.231547	21.89251	5.929735
Ddudresnayi_g29398	Ddudresnayi_g29398	18.532577	27.528144	21.128385
Ddudresnayi_g29399	Ddudresnayi_g29399	15.067842	20.267947	15.364113
